,patent_id,organization,city,country
2194,10551616,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2195,10691622,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2196,10707914,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2197,10635667,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2198,10552194,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2199,10671801,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2200,10698267,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2201,10529146,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2202,10725838,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2203,10817724,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2204,10872006,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2205,10545685,MICRON TECHNOLOGY,BOISE,US
2206,10607689,MICRON TECHNOLOGY,BOISE,US
2207,10552431,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2208,10862840,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2209,10853215,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2210,10650811,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2211,10637966,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2212,10536540,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2213,10761847,MICRON TECHNOLOGY,BOISE,US
2214,10755793,MICRON TECHNOLOGY,BOISE,US
2215,10614861,MICRON TECHNOLOGY,BOISE,US
2216,10743107,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2217,10701562,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2218,10672457,MICRON TECHNOLOGY,BOISE,US
2219,10593678,MICRON TECHNOLOGY,BOISE,US
2220,10628085,MICRON TECHNOLOGY,BOISE,US
2221,10856024,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2222,10868842,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2223,10847479,MICRON TECHNOLOGY,BOISE,US
2224,10579633,MICRON TECHNOLOGY,BOISE,US
2225,10585653,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2226,10728200,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2227,10747614,MICRON TECHNOLOGY,BOISE,US
2228,10726355,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2229,10656231,MICRON TECHNOLOGY,BOISE,US
2230,10749665,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2231,10673796,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2232,10826689,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2233,10721177,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2234,10782916,MICRON TECHNOLOGY,BOISE,US
2235,10790020,MICRON TECHNOLOGY,BOISE,US
2236,10579253,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2237,10771328,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2238,10594917,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2239,10855596,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2240,10846336,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2241,10698680,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2242,10586167,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2243,10715585,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2244,10797708,MICRON TECHNOLOGY,BOISE,US
2245,10607023,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2246,10861824,MICRON TECHNOLOGY,BOISE,US
2247,10607083,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2248,10748594,MICRON TECHNOLOGY,BOISE,US
2249,10811278,MICRON TECHNOLOGY,BOISE,US
2250,10841494,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2251,10879732,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2252,10868778,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2253,10586389,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2254,10699783,MICRON TECHNOLOGY,BOISE,US
2255,10554368,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2256,10725952,MICRON TECHNOLOGY,BOISE,US
2257,10698604,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2258,10678809,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2259,10756695,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2260,10667680,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2261,10665300,MICRON TECHNOLOGY,BOISE,US
2262,10819811,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2263,10637807,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2264,10863302,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2265,10528083,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2266,10699011,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2267,10740252,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2268,10628086,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2269,10585977,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2270,10635462,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2271,10782906,MICRON TECHNOLOGY,BOISE,US
2272,10742912,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2273,10845487,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2274,10748918,MICRON TECHNOLOGY,BOISE,US
2275,10691347,MICRON TECHNOLOGY,BOISE,US
2276,10825485,MICRON TECHNOLOGY,BOISE,US
2277,10672295,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2278,10768902,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2279,10831576,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2280,10793897,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2281,10602557,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2282,10555427,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2283,10578861,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2284,10861348,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2285,10554921,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2286,10579503,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2287,10733710,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2288,10803638,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2289,10614200,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2290,10750349,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2291,10615967,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2292,10802946,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2293,10650750,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2294,10740689,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2295,10559124,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2296,10565026,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2297,10728518,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2298,10838876,MICRON TECHNOLOGY,BOISE,US
2299,10705798,MICRON TECHNOLOGY,BOISE,US
2300,10796778,MICRON TECHNOLOGY,BOISE,US
2301,10795576,MICRON TECHNOLOGY,BOISE,US
2302,10600087,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2303,10747470,MICRON TECHNOLOGY,BOISE,US
2304,10642604,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2305,10623776,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2306,10649739,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2307,10839882,MICRON TECHNOLOGY,BOISE,US
2308,10778952,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2309,10685796,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2310,10839891,MICRON TECHNOLOGY,BOISE,US
2311,10872639,MICRON TECHNOLOGY,BOISE,US
2312,10667621,MICRON TECHNOLOGY,BOISE,US
2313,10706124,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2314,10692887,MICRON TECHNOLOGY,BOISE,US
2315,10872666,MICRON TECHNOLOGY,BOISE,US
2316,10679314,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2317,10768828,MICRON TECHNOLOGY,BOISE,US
2318,10725622,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2319,10681356,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2320,10659793,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2321,10692559,MICRON TECHNOLOGY,BOISE,US
2322,10750139,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2323,10666972,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2324,10546058,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2325,10761876,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2326,10778728,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2327,10728821,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2328,10838897,MICRON TECHNOLOGY,BOISE,US
2329,10665311,MICRON TECHNOLOGY,BOISE,US
2330,10547314,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2331,10693971,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2332,10872203,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2333,10664345,MICRON TECHNOLOGY,BOISE,US
2334,10699492,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2335,10586157,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2336,10636469,MICRON TECHNOLOGY,BOISE,US
2337,10725643,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2338,10628179,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2339,10708275,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2340,10783718,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2341,10606321,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2342,10748921,MICRON TECHNOLOGY,BOISE,US
2343,10552837,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2344,10628239,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2345,10685020,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2346,10778403,MICRON TECHNOLOGY,BOISE,US
2347,10698894,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2348,10831032,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2349,10559495,MICRON TECHNOLOGY,BOISE,US
2350,10831030,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2351,10636471,MICRON TECHNOLOGY,BOISE,US
2352,10545831,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2353,10528328,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2354,10666655,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2355,10838486,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2356,10616150,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2357,10628585,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2358,10776201,MICRON TECHNOLOGY,BOISE,US
2359,10762054,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2360,10678603,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2361,10748001,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2362,10659913,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2363,10713210,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2364,10714177,MICRON TECHNOLOGY,BOISE,US
2365,10586238,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2366,10614030,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2367,10694222,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2368,10748119,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2369,10685062,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2370,10867675,MICRON TECHNOLOGY,BOISE,US
2371,10635168,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2372,10764424,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2373,10705996,MICRON TECHNOLOGY,BOISE,US
2374,10635504,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2375,10534848,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2376,10678439,MICRON TECHNOLOGY,BOISE,US
2377,10715613,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2378,10879428,MICRON TECHNOLOGY,BOISE,US
2379,10848548,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2380,10846263,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2381,10680795,MICRON TECHNOLOGY,BOISE,US
2382,10643673,MICRON TECHNOLOGY,BOISE,US
2383,10699780,MICRON TECHNOLOGY,BOISE,US
2384,10878910,MICRON TECHNOLOGY,BOISE,US
2385,10719535,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2386,10770398,MICRON TECHNOLOGY,BOISE,US
2387,10528147,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2388,10613843,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2389,10545216,ELTA SYSTEMS,ASHDOD,IL
2390,10754578,MICRON TECHNOLOGY,BOISE,US
2391,10832754,MICRON TECHNOLOGY,BOISE,US
2392,10852791,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2393,10664557,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2394,10705762,MICRON TECHNOLOGY,BOISE,US
2395,10642934,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2396,10831672,MICRON TECHNOLOGY,BOISE,US
2397,10838452,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2398,10602353,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2399,10635623,MICRON TECHNOLOGY,BOISE,US
2400,10599485,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2401,10573085,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2402,10846375,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2403,10762112,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2404,10571624,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2405,10613275,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2406,10698214,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2407,10606540,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2408,10761708,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2409,10761997,MICRON TECHNOLOGY,BOISE,US
2410,10726264,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2411,10565561,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2412,10606467,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2413,10607995,MICRON TECHNOLOGY,BOISE,US
2414,10572181,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2415,10740704,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2416,10863227,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2417,10622052,MICRON TECHNOLOGY,BOISE,US
2418,10649609,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2419,10564894,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2420,10831029,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2421,10713602,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2422,10755750,MICRON TECHNOLOGY,BOISE,US
2423,10805128,MICRON TECHNOLOGY,BOISE,US
2424,10546895,MICRON TECHNOLOGY,BOISE,US
2425,10866882,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2426,10648862,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2427,10601593,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2428,10664482,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2429,10540065,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2430,10732975,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2431,10672190,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2432,10574909,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2433,10776440,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2434,10657698,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2435,10871754,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2436,10671479,MICRON TECHNOLOGY,BOISE,US
2437,10846123,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2438,10725510,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2439,10623427,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2440,10817083,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2441,10700932,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2442,10817143,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2443,10826981,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2444,10802681,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2445,10574737,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2446,10778645,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2447,10582487,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2448,10620929,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2449,10769156,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2450,10699072,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2451,10679192,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2452,10694146,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2453,10574459,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2454,10754394,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2455,10646168,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2456,10607675,MICRON TECHNOLOGY,BOISE,US
2457,10608811,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2458,10747693,MICRON TECHNOLOGY,BOISE,US
2459,10679138,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2460,10579205,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2461,10720569,MICRON TECHNOLOGY,BOISE,US
2462,10868805,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2463,10699250,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2464,10748343,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2465,10783934,MICRON TECHNOLOGY,BOISE,US
2466,10528111,MICRON TECHNOLOGY,BOISE,US
2467,10877955,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2468,10697505,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2469,10732669,MICRON TECHNOLOGY,BOISE,US
2470,10699768,MICRON TECHNOLOGY,BOISE,US
2471,10840443,MICRON TECHNOLOGY,BOISE,US
2472,10656750,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2473,10762350,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2474,10795738,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2475,10706930,MICRON TECHNOLOGY,BOISE,US
2476,10664384,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2477,10592091,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2478,10871984,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2479,10852949,MICRON TECHNOLOGY,BOISE,US
2480,10803934,MICRON TECHNOLOGY,BOISE,US
2481,10818456,DELTA SYSTEMS,STREETSBORO,US
2482,10846658,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2483,10672444,MICRON TECHNOLOGY,BOISE,US
2484,10651315,MICRON TECHNOLOGY,BOISE,US
2485,10742990,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2486,10574536,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2487,10725963,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2488,10635733,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2489,10847442,MICRON TECHNOLOGY,BOISE,US
2490,10607664,MICRON TECHNOLOGY,BOISE,US
2491,10579716,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2492,10861533,MICRON TECHNOLOGY,BOISE,US
2493,10756817,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2494,10861825,MICRON TECHNOLOGY,BOISE,US
2495,10585780,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2496,10715724,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2497,10535419,MICRON TECHNOLOGY,BOISE,US
2498,10824799,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2499,10599393,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2500,10796236,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2501,10839885,MICRON TECHNOLOGY,BOISE,US
2502,10672441,MICRON TECHNOLOGY,BOISE,US
2503,10681372,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2504,10685170,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2505,10732802,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2506,10838360,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2507,D885166,DELTA SYSTEMS,STREETSBORO,US
2508,10534591,MICRON TECHNOLOGY,BOISE,US
2509,10609033,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2510,10748811,MICRON TECHNOLOGY,BOISE,US
2511,10735327,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2512,10671310,MICRON TECHNOLOGY,BOISE,US
2513,10810096,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2514,10713338,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2515,10734272,MICRON TECHNOLOGY,BOISE,US
2516,10742566,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2517,10866422,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2518,10721193,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2519,10599520,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2520,10790286,MICRON TECHNOLOGY,BOISE,US
2521,10649615,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2522,10679304,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2523,10545999,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2524,10754450,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2525,10803922,MICRON TECHNOLOGY,BOISE,US
2526,10541192,MICRON TECHNOLOGY,BOSIE,US
2527,10778245,MICRON TECHNOLOGY,BOISE,US
2528,10637784,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2529,10672496,MICRON TECHNOLOGY,BOISE,US
2530,10540519,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2531,10548230,MICRON TECHNOLOGY,BOISE,US
2532,10680057,MICRON TECHNOLOGY,BOISE,US
2533,10664411,MICRON TECHNOLOGY,BOISE,US
2534,10811298,MICRON TECHNOLOGY,BOISE,US
2535,10713156,MICRON TECHNOLOGY,BOISE,US
2536,10799182,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2537,10872951,MICRON TECHNOLOGY,BOISE,US
2538,10770462,MICRON TECHNOLOGY,BOISE,US
2539,10854271,MICRON TECHNOLOGY,BOISE,US
2540,10693631,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2541,10861519,MICRON TECHNOLOGY,BOISE,US
2542,10726912,MICRON TECHNOLOGY,BOISE,US
2543,10592657,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2544,10750439,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2545,10649572,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2546,10607118,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2547,10817613,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2548,10725647,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2549,10777277,MICRON TECHNOLOGY,BOISE,US
2550,10534438,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2551,10832910,MICRON TECHNOLOGY,BOISE,US
2552,10528359,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2553,10706105,MICRON TECHNOLOGY,BOISE,US
2554,10685785,MICRON TECHNOLOGY,BOISE,US
2555,10852812,MICRON TECHNOLOGY,BOISE,US
2556,10706237,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2557,10650200,MICRON TECHNOLOGY,BOISE,US
2558,10713011,MICRON TECHNOLOGY,BOISE,US
2559,10834088,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2560,10636014,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2561,10645183,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2562,10732681,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2563,10670905,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2564,10552254,MICRON TECHNOLOGY,BOISE,US
2565,10607002,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2566,10737172,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2567,10832695,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2568,10607851,MICRON TECHNOLOGY,BOISE,US
2569,10572274,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2570,10854293,MICRON TECHNOLOGY,BOISE,US
2571,10733367,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2572,10691191,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2573,10872454,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2574,10628397,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2575,10817498,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2576,10580195,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2577,10685496,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2578,10555174,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2579,10726934,MICRON TECHNOLOGY,BOISE,US
2580,10825496,MICRON TECHNOLOGY,BOISE,US
2581,10852964,MICRON TECHNOLOGY,BOISE,US
2582,10785017,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2583,10573372,MICRON TECHNOLOGY,BOISE,US
2584,10571279,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2585,10698443,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2586,10636839,MICRON TECHNOLOGY,BOISE,US
2587,10652177,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2588,10726007,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2589,10527852,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2590,10817516,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2591,10528119,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2592,10757840,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2593,10784273,MICRON TECHNOLOGY,BOISE,US
2594,10700091,MICRON TECHNOLOGY,BOISE,US
2595,10860791,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2596,10775424,MICRON TECHNOLOGY,BOISE,US
2597,10803923,MICRON TECHNOLOGY,BOISE,US
2598,10700073,MICRON TECHNOLOGY,BOISE,US
2599,10873541,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2600,10606401,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2601,10719193,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
2602,10824550,MICRON TECHNOLOGY,BOISE,US
2603,10803938,MICRON TECHNOLOGY,BOISE,US
