patent_id,organization,city,country
10586157,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636469,"MICRON TECHNOLOGY, INC.",BOISE,US
10725643,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628179,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10708275,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10783718,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606321,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748921,"MICRON TECHNOLOGY, INC.",BOISE,US
10552837,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628239,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10685020,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10778403,"MICRON TECHNOLOGY, INC.",BOISE,US
10698894,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10831032,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10559495,"MICRON TECHNOLOGY, INC.",BOISE,US
10831030,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636471,"MICRON TECHNOLOGY, INC.",BOISE,US
10545831,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10528328,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10666655,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838486,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616150,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628585,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10776201,"MICRON TECHNOLOGY, INC.",BOISE,US
10762054,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10678603,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748001,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10659913,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713210,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10714177,"MICRON TECHNOLOGY, INC.",BOISE,US
10586238,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10614030,MICROSOFT TECHNOLOGY LICENSING LLC,REDMOND,US
10694222,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748119,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10685062,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10867675,"MICRON TECHNOLOGY, INC.",BOISE,US
10635168,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10764424,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10705996,"MICRON TECHNOLOGY, INC.",BOISE,US
10635504,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10534848,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10678439,"MICRON TECHNOLOGY, INC.",BOISE,US
10715613,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10879428,"MICRON TECHNOLOGY, INC.",BOISE,US
10848548,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10846263,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10680795,"MICRON TECHNOLOGY, INC.",BOISE,US
10643673,"MICRON TECHNOLOGY, INC.",BOISE,US
10699780,"MICRON TECHNOLOGY, INC.",BOISE,US
10878910,"MICRON TECHNOLOGY, INC.",BOISE,US
10719535,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10770398,"MICRON TECHNOLOGY, INC.",BOISE,US
10528147,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10613843,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10545216,"ELTA SYSTEMS, INC.",ASHDOD,IL
10754578,"MICRON TECHNOLOGY, INC.",BOISE,US
10832754,"MICRON TECHNOLOGY, INC.",BOISE,US
10852791,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10664557,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10705762,"MICRON TECHNOLOGY, INC.",BOISE,US
10642934,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10831672,"MICRON TECHNOLOGY, INC",BOISE,US
10838452,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10602353,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10635623,"MICRON TECHNOLOGY, INC.",BOISE,US
10599485,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10573085,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10846375,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10762112,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10571624,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10613275,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10698214,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606540,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10761708,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10761997,"MICRON TECHNOLOGY, INC.",BOISE,US
10726264,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10565561,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606467,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607995,"MICRON TECHNOLOGY, INC.",BOISE,US
10572181,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740704,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10863227,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10622052,"MICRON TECHNOLOGY, INC.",BOISE,US
10649609,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10564894,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10831029,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713602,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10755750,"MICRON TECHNOLOGY, INC.",BOISE,US
10805128,"MICRON TECHNOLOGY, INC.",BOISE,US
10546895,"MICRON TECHNOLOGY, INC.",BOISE,US
10866882,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10648862,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10601593,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10664482,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10540065,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10732975,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10672190,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10574909,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10776440,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10657698,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10871754,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671479,"MICRON TECHNOLOGY, INC.",BOISE,US
10846123,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10725510,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10623427,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817083,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10700932,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817143,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10826981,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10802681,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10574737,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10778645,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10582487,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10620929,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10769156,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10699072,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679192,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10694146,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10574459,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754394,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10646168,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607675,"MICRON TECHNOLOGY, INC.",BOISE,US
10608811,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10747693,"MICRON TECHNOLOGY, INC.",BOISE,US
10679138,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579205,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10720569,"MICRON TECHNOLOGY, INC.",BOISE,US
10868805,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10699250,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748343,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10783934,"MICRON TECHNOLOGY, INC.",BOISE,US
10528111,"MICRON TECHNOLOGY, INC.",BOISE,US
10877955,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10697505,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10732669,"MICRON TECHNOLOGY, INC.",BOISE,US
10699768,"MICRON TECHNOLOGY, INC.",BOISE,US
10840443,"MICRON TECHNOLOGY, INC.",BOISE,US
10656750,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10762350,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10795738,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10706930,"MICRON TECHNOLOGY, INC.",BOISE,US
10664384,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592091,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10871984,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10852949,"MICRON TECHNOLOGY, INC.",BOISE,US
10803934,"MICRON TECHNOLOGY, INC.",BOISE,US
10818456,"DELTA SYSTEMS, INC.",STREETSBORO,US
10846658,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10672444,"MICRON TECHNOLOGY, INC.",BOISE,US
10651315,"MICRON TECHNOLOGY, INC.",BOISE,US
10742990,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10574536,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10725963,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10635733,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10847442,"MICRON TECHNOLOGY, INC.",BOISE,US
10607664,"MICRON TECHNOLOGY, INC.",BOISE,US
10579716,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10861533,"MICRON TECHNOLOGY, INC.",BOISE,US
10756817,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10861825,"MICRON TECHNOLOGY, INC.",BOISE,US
10585780,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10715724,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10535419,"MICRON TECHNOLOGY, INC.",BOISE,US
10824799,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10599393,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10796236,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10839885,"MICRON TECHNOLOGY, INC.",BOISE,US
10672441,"MICRON TECHNOLOGY, INC.",BOISE,US
10681372,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10685170,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10732802,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838360,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
D885166,"DELTA SYSTEMS, INC.",STREETSBORO,US
10534591,"MICRON TECHNOLOGY, INC.",BOISE,US
10609033,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10748811,"MICRON TECHNOLOGY, INC.",BOISE,US
10735327,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671310,"MICRON TECHNOLOGY, INC.",BOISE,US
10810096,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10713338,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10734272,"MICRON TECHNOLOGY, INC.",BOISE,US
10742566,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10866422,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10721193,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10599520,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10790286,"MICRON TECHNOLOGY, INC.",BOISE,US
10649615,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679304,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10545999,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754450,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10803922,"MICRON TECHNOLOGY, INC.",BOISE,US
10541192,"MICRON TECHNOLOGY, INC.",BOSIE,US
10778245,"MICRON TECHNOLOGY, INC.",BOISE,US
10637784,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10672496,"MICRON TECHNOLOGY, INC.",BOISE,US
10540519,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10548230,"MICRON TECHNOLOGY, INC.",BOISE,US
10680057,"MICRON TECHNOLOGY, INC.",BOISE,US
10664411,"MICRON TECHNOLOGY, INC.",BOISE,US
10811298,"MICRON TECHNOLOGY, INC.",BOISE,US
10713156,"MICRON TECHNOLOGY, INC.",BOISE,US
10799182,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872951,"MICRON TECHNOLOGY, INC.",BOISE,US
10770462,"MICRON TECHNOLOGY, INC.",BOISE,US
10854271,"MICRON TECHNOLOGY, INC.",BOISE,US
10693631,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10861519,"MICRON TECHNOLOGY, INC.",BOISE,US
10726912,"MICRON TECHNOLOGY, INC.",BOISE,US
10592657,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10750439,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10649572,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607118,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817613,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10725647,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10777277,"MICRON TECHNOLOGY, INC.",BOISE,US
10534438,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10832910,"MICRON TECHNOLOGY, INC.",BOISE,US
10528359,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10706105,"MICRON TECHNOLOGY, INC.",BOISE,US
10685785,"MICRON TECHNOLOGY, INC.",BOISE,US
10852812,"MICRON TECHNOLOGY, INC.",BOISE,US
10706237,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10650200,"MICRON TECHNOLOGY, INC.",BOISE,US
10713011,"MICRON TECHNOLOGY, INC.",BOISE,US
10834088,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636014,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10645183,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10732681,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10670905,"MICROSOFT TECHONOLOGY LICENSING, LLC",REDMOND,US
10552254,"MICRON TECHNOLOGY, INC.",BOISE,US
10607002,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10737172,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10832695,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607851,"MICRON TECHNOLOGY, INC.",BOISE,US
10572274,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10854293,"MICRON TECHNOLOGY, INC.",BOISE,US
10733367,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10691191,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872454,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628397,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817498,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580195,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10685496,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10555174,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10726934,"MICRON TECHNOLOGY, INC.",BOISE,US
10825496,"MICRON TECHNOLOGY, INC.",BOISE,US
10852964,"MICRON TECHNOLOGY, INC.",BOISE,US
10785017,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10573372,"MICRON TECHNOLOGY, INC.",BOISE,US
10571279,MICROSOFT TECHNOLOGY LICENSING LLC,REDMOND,US
10698443,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10636839,"MICRON TECHNOLOGY, INC.",BOISE,US
10652177,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10726007,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10527852,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817516,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10528119,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10757840,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10784273,"MICRON TECHNOLOGY, INC.",BOISE,US
10700091,"MICRON TECHNOLOGY, INC.",BOISE,US
10860791,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10775424,"MICRON TECHNOLOGY, INC.",BOISE,US
10803923,"MICRON TECHNOLOGY, INC.",BOISE,US
10700073,"MICRON TECHNOLOGY, INC.",BOISE,US
10873541,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606401,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10719193,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10824550,"MICRON TECHNOLOGY, INC.",BOISE,US
10803938,"MICRON TECHNOLOGY, INC.",BOISE,US
10613680,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10618332,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10628506,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10832745,"MICRON TECHNOLOGY, INC.",BOISE,US
10656841,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10775898,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10795652,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10872852,"MICRON TECHNOLOGY, INC.",BOISE,US
10748596,"MICRON TECHNOLOGY, INC.",BOISE,US
10620440,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10796709,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10567532,"MICROSOFT TECHNOLOGY LICENSING, LLC",SANTA CLARA,US
10735506,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10614152,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10834191,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10581966,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10535387,"MICRON TECHNOLOGY, INC.",BOISE,US
10534789,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10630294,"MICRON TECHNOLOGY, INC.",BOISE,US
10831396,"MICRON TECHNOLOGY, INC.",BOISE,US
10706066,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10627804,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572164,"MICRON TECHNOLOGY, INC.",BOISE,US
10847382,"MICRON TECHNOLOGY, INC.",BOISE,US
10565511,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10554492,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10671256,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10795965,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10733779,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10873067,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10654380,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10607677,"MICRON TECHNOLOGY, INC.",BOISE,US
10636461,"MICRON TECHNOLOGY, INC.",BOISE,US
10542010,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10608409,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10783186,"MICRON TECHNOLOGY, INC.",BOISE,US
10585627,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616158,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10541882,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10534718,"MICRON TECHNOLOGY, INC.",BOISE,US
10609130,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10825540,"MICRON TECHNOLOGY, INC.",BOISE,US
10756105,"MICRON TECHNOLOGY, INC.",BOISE,US
10754379,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10579498,"MICROSOFT TECHNOLOGY LICENSING, LLC.",REDMOND,US
10564681,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10705598,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10824932,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10558705,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10764302,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10651661,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10616135,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10817695,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10756093,"MICRON TECHNOLOGY, INC.",BOISE,US
10834055,"MICROSOFT TECHNOLOGY LICENSING, LLC.",REDMOND,US
10871645,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606830,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10602054,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10776242,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10862538,"MICRON TECHNOLOGY, INC.",BOISE,US
10653033,"MICRON TECHNOLOGY, INC.",BOISE,US
10845871,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10608004,"MICRON TECHNOLOGY, INC.",BOISE,US
10795969,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10650978,"MICRON TECHNOLOGY, INC.",BOISE,US
10571572,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10878009,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10673969,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580414,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10827008,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10592396,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838110,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10733191,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10804256,"MICRON TECHNOLOGY, INC.",BOISE,US
10536523,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10838534,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10658256,"MICRON TECHNOLOGY, INC.",BOISE,US
10860479,"MICRON TECHNOLOGY, INC.",BOISE,US
10867684,"MICRON TECHNOLOGY, INC.",BOISE,US
10693218,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10771406,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10733169,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10679958,"MICRON TECHNOLOGY, INC.",BOISE,US
10686983,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10719315,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10693504,"MICRON TECHNOLOGY, INC.",BOISE,US
10579652,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10580790,"MICRON TECHNOLOGY, INC.",BOISE,US
10528242,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10534464,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10643674,"MICRON TECHNOLOGY, INC.",BOISE,US
10860388,"MICRON TECHNOLOGY, INC.",BOISE,US
10580792,"MICRON TECHNOLOGY, INC.",BOISE,US
10592090,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10859844,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10835812,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10789094,"MICRON TECHNOLOGY, INC.",BOISE,US
10871968,"MICRON TECHNOLOGY, INC.",BOISE,US
10681324,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572401,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10754392,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10803909,"MICRON TECHNOLOGY, INC.",BOISE,US
10785891,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10740639,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10572213,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10714191,"MICRON TECHNOLOGY, INC.",BOISE,US
10553263,"MICRON TECHNOLOGY, INC.",BOISE,US
10819701,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10606564,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10749630,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10783315,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10805259,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10853045,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10866921,"MICRON TECHNOLOGY, INC.",BOISE,US
10831653,"MICRON TECHNOLOGY, INC.",BOISE,US
10855637,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10615165,"MICRON TECHNOLOGY, INC.",BOISE,US
10545540,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
10681168,"MICROSOFT TECHNOLOGY LICENSING, LLC",REDMOND,US
